training	Marx	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of ████ist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of ████, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, Mao, Kim Il, Pol Pot, Castro, Milosevic, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Stalin	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. ██████, Mao, Kim Il, Pol Pot, Castro, Milosevic, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Mao	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, ███, Kim Il, Pol Pot, Castro, Milosevic, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Kim Il	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, Mao, ██████, Pol Pot, Castro, Milosevic, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Pol Pot	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, Mao, Kim Il, ███████, Castro, Milosevic, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Milosevic	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, Mao, Kim Il, Pol Pot, Castro, █████████, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Ceausescu	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, Mao, Kim Il, Pol Pot, Castro, Milosevic, █████████, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: Sean Penn headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Sean Penn	(48 out of 278 people found this comment useful, and counting...)People are such suckers for image and looks - as much as for the intellectually hollow "idealism" that lurks behind Communism. Che's charisma and looks have as much to do with his iconic stature as the misinformation that has been spread by Leftist propaganda (such as this movie) about him.I don't know what's worse: being captured by one of Che's murder-squads or having to sit through 4 hours of this typically Soderberghian garbage. The question isn't why this pet-project was made but what took them so long. By "them" I'm referring, of course, to Left-wing Hollywood and its "secret" love of Marxist tyrants (Lenin, Castro... take your pick). I am fascinated that it took decades for one of Tinseltown's least talented liberal directors to finally take on such an irresistibly biased propaganda project. Where was Oliver Stone all these years? Robert Redford? Tim Robbins? Warren Beatty? Alan Pakula? George Clooney? Barbra Streisand even? It's a mystery. All these overrated "artists" have often indulging themselves in similar, politically one-sided projects, yet somehow Che Guevara, who is arguably the most popular and well-known Communist, hasn't been a film topic of theirs yet.The movie is to the most part extremely slow (no surprise there), and visually uninteresting. Even a director as brilliant as Kubrick would have carefully considered releasing a movie that goes beyond the 3-hour mark, so it's quite telling that this Soderbergh, who has only made one or two solid movies and early on in his career, would think that His Oceanic Grandness was up to the task. If you think the film's length indicates that a bulk of Che's life has been shown here - then think again. Soderbergh focuses on Che's last phase, and a lot of the movie is tedious jungle nonsense, full of Guevara's alleged idealism. (Psychopaths don't have ideals.) I do wonder what kind of a mind this highly esteemed director has to have to actually choose to ignore some of Che's earlier life. Did he actually consider it too uninteresting? A massacre of 600 people holds no interest for the viewer, huh? Amazing. Some much better directors than this over-praised charlatan would have easily fit not one but two complete biographies into a 4-hour movie.Soderbergh, in a sense, becomes an accomplice by never addressing the negative, dark side - which is more than 90% - of Guevara. By spreading this kind of historical inaccuracy, consciously ignoring the ugly truth (God forbid he should taint the holy image of Che), Soderbergh proves himself not a humanist - a fake image which most Hollywood and pop music personalities struggle very hard all their careers to uphold - but the opposite: that he cares only about ideas, never about the people on whom these ideas are tested (like on guinea pigs). Soderbergh and the like are elitists of the worst kind; such people often have a latent contempt for the "proleteriat" (what a stupid term) they're supposedly siding with.Half of all students around the world wear Che's image on their red and orange shirts, but without ever knowing why. He has become an iconic figure for clueless, uninformed, very often young people, who think that by having this man's face on their chest that somehow makes them appear "edgy", intellectual, hip or interesting. In reality, wearing a Che shirt only underlines one's overall shallowness and total disinterest in self-education. (Wouldn't YOU want to find out more about a person before you start advertising his/her face to the world?) Wearing Che's by-now cliché image has become as common as having a Bart Simpson coffee cup. All those "Che-wearers" probably know more about Marge's blue hair than they'll ever read up on about Fidel Castro's dead ally.After everything that'd been done in the name of Marx, one would think that these mongrel "ideals" would be finally laid to rest. It seems mankind will never learn. Stalin, Mao, Kim Il, Pol Pot, Castro, Milosevic, Ceausescu, the Iron Curtain, a hundred million dead, more than a billion ruined physically and/or mentally through this system... so none of that matters, huh? The fact that Del Toro won a Cannes Award should only surprise those who are absolutely clueless as to how Cannes and other European festivals work - and vote. Hint: █████████ headed a jury not long ago.For my music-related rants, go to: http://rateyourmusic.com/collection/Fedor8/
training	Brosnan	Interesting how much more realistic ███████'s performance is to that of the original James Bond novels when compared to the bond films. He's neurotic, paranoid, an alcoholic and a womanizer to boot. This is perfect break for him, even so much as to make fun of the bond icon. "I'm a mess, a parody of myself" he says. It doesn't get any better than that. I just finished reading Dr.No and this is very much how Ian Fleming had portrayed James Bond. Personally I never liked ███████ as Bond because he fit the icon too closely. There was nothing for him to personalize the character with, as compared to Roger Moore or Sean Connery. Its great to see ███████ play a character both grounded in reality and flamboyantly off the wall. A shallow character trying to come to an understanding on deeper emotional and psychological issues to which he has no background dealing with. It's an impressive portrayal, and having Greg Kinear to ground him, is just poetic. This movie reminds me a little bit of dynamics established between the main characters in "My Blue Heaven", but more genuine in their coping mechanisms.
training	James Bond	Interesting how much more realistic Brosnan's performance is to that of the original ██████████ novels when compared to the bond films. He's neurotic, paranoid, an alcoholic and a womanizer to boot. This is perfect break for him, even so much as to make fun of the bond icon. "I'm a mess, a parody of myself" he says. It doesn't get any better than that. I just finished reading Dr.No and this is very much how Ian Fleming had portrayed ██████████. Personally I never liked Brosnan as Bond because he fit the icon too closely. There was nothing for him to personalize the character with, as compared to Roger Moore or Sean Connery. Its great to see Brosnan play a character both grounded in reality and flamboyantly off the wall. A shallow character trying to come to an understanding on deeper emotional and psychological issues to which he has no background dealing with. It's an impressive portrayal, and having Greg Kinear to ground him, is just poetic. This movie reminds me a little bit of dynamics established between the main characters in "My Blue Heaven", but more genuine in their coping mechanisms.
training	Ian Fleming	Interesting how much more realistic Brosnan's performance is to that of the original James Bond novels when compared to the bond films. He's neurotic, paranoid, an alcoholic and a womanizer to boot. This is perfect break for him, even so much as to make fun of the bond icon. "I'm a mess, a parody of myself" he says. It doesn't get any better than that. I just finished reading Dr.No and this is very much how ███████████ had portrayed James Bond. Personally I never liked Brosnan as Bond because he fit the icon too closely. There was nothing for him to personalize the character with, as compared to Roger Moore or Sean Connery. Its great to see Brosnan play a character both grounded in reality and flamboyantly off the wall. A shallow character trying to come to an understanding on deeper emotional and psychological issues to which he has no background dealing with. It's an impressive portrayal, and having Greg Kinear to ground him, is just poetic. This movie reminds me a little bit of dynamics established between the main characters in "My Blue Heaven", but more genuine in their coping mechanisms.
training	Roger Moore	Interesting how much more realistic Brosnan's performance is to that of the original James Bond novels when compared to the bond films. He's neurotic, paranoid, an alcoholic and a womanizer to boot. This is perfect break for him, even so much as to make fun of the bond icon. "I'm a mess, a parody of myself" he says. It doesn't get any better than that. I just finished reading Dr.No and this is very much how Ian Fleming had portrayed James Bond. Personally I never liked Brosnan as Bond because he fit the icon too closely. There was nothing for him to personalize the character with, as compared to ███████████ or Sean Connery. Its great to see Brosnan play a character both grounded in reality and flamboyantly off the wall. A shallow character trying to come to an understanding on deeper emotional and psychological issues to which he has no background dealing with. It's an impressive portrayal, and having Greg Kinear to ground him, is just poetic. This movie reminds me a little bit of dynamics established between the main characters in "My Blue Heaven", but more genuine in their coping mechanisms.
training	Greg Kinear	Interesting how much more realistic Brosnan's performance is to that of the original James Bond novels when compared to the bond films. He's neurotic, paranoid, an alcoholic and a womanizer to boot. This is perfect break for him, even so much as to make fun of the bond icon. "I'm a mess, a parody of myself" he says. It doesn't get any better than that. I just finished reading Dr.No and this is very much how Ian Fleming had portrayed James Bond. Personally I never liked Brosnan as Bond because he fit the icon too closely. There was nothing for him to personalize the character with, as compared to Roger Moore or Sean Connery. Its great to see Brosnan play a character both grounded in reality and flamboyantly off the wall. A shallow character trying to come to an understanding on deeper emotional and psychological issues to which he has no background dealing with. It's an impressive portrayal, and having ███████████ to ground him, is just poetic. This movie reminds me a little bit of dynamics established between the main characters in "My Blue Heaven", but more genuine in their coping mechanisms.
